Date,Time,inches,inches,Raw,Alarm,Date,Time,Date/Time,Storm,Storm Start,Inc. Time,Total Time,Time (Min.),Time(Min.),Precip.(In)
5/5/2007,23:12:14,45.39,0.04,1153,,39207,0.966829,39207.967,39207.96683,,0.031782407,0.061516204,88.58,93.58,0.11
5/5/2007,23:34:19,45.43,0.04,1154,,39207,0.982164,39207.982,39207.98216,,0.015335648,0.076851852,110.67,115.67,0.15
5/5/2007,23:43:32,45.47,0.04,1155,,39207,0.988565,39207.989,39207.98856,,0.006400463,0.083252315,119.88,124.88,0.19
5/5/2007,23:53:14,45.51,0.04,1156,,39207,0.995301,39207.995,39207.9953,,0.006736111,0.089988426,129.58,134.58,0.23
,,,,,,,,,39207.99529,,,,,0.00,0
5/6/2007,16:46:51,45.63,0.04,1159,,39208,0.699201,39208.699,39208.6992,1,0,0,0.00,5.00,0.04
5/6/2007,17:02:29,45.67,0.04,1160,,39208,0.710058,39208.710,39208.71006,,0.010856481,0.010856481,15.63,20.63,0.08
5/6/2007,17:12:19,45.71,0.04,1161,,39208,0.716887,39208.717,39208.71689,,0.006828704,0.017685185,25.47,30.47,0.12
5/6/2007,17:20:38,45.75,0.04,1162,,39208,0.722662,39208.723,39208.72266,,0.005775463,0.023460648,33.78,38.78,0.16
5/6/2007,17:35:51,45.79,0.04,1163,,39208,0.733229,39208.733,39208.73323,,0.01056713,0.034027778,49.00,54.00,0.2
5/6/2007,18:13:19,45.83,0.04,1164,,39208,0.759248,39208.759,39208.75925,,0.026018519,0.060046296,86.47,91.47,0.24
5/6/2007,18:58:42,45.87,0.04,1165,,39208,0.790764,39208.791,39208.79076,,0.031516204,0.0915625,131.85,136.85,0.28
,,,,,,,,,39208.79075,,,,,0.00,0
5/14/2007,19:36:56,45.98,0.04,1168,,39216,0.817315,39216.817,39216.81731,1,0,0,0.00,5.00,0.04
5/14/2007,19:51:55,46.02,0.04,1169,,39216,0.827720,39216.828,39216.82772,,0.010405093,0.010405093,14.98,19.98,0.08
5/14/2007,19:56:03,46.06,0.04,1170,,39216,0.830590,39216.831,39216.83059,,0.00287037,0.013275463,19.12,24.12,0.12
5/14/2007,20:15:32,46.1,0.04,1171,,39216,0.844120,39216.844,39216.84412,,0.013530093,0.026805556,38.60,43.60,0.16
5/14/2007,20:36:58,46.14,0.04,1172,,39216,0.859005,39216.859,39216.859,,0.014884259,0.041689815,60.03,65.03,0.2
5/14/2007,20:55:42,46.18,0.04,1173,,39216,0.872014,39216.872,39216.87201,,0.013009259,0.054699074,78.77,83.77,0.24
5/14/2007,21:08:02,46.22,0.04,1174,,39216,0.880579,39216.881,39216.88058,,0.008564815,0.063263889,91.10,96.10,0.28
5/14/2007,21:21:32,46.26,0.04,1175,,39216,0.889954,39216.890,39216.88995,,0.009375,0.072638889,104.60,109.60,0.32
,,,,,,,,,39216.88994,,,,,0.00,0
5/15/2007,4:20:17,46.38,0.04,1178,,39217,0.180752,39217.181,39217.18075,1,0,0,0.00,5.00,0.04
5/15/2007,4:36:08,46.42,0.04,1179,,39217,0.191759,39217.192,39217.19176,,0.011006944,0.011006944,15.85,20.85,0.08
5/15/2007,4:53:43,46.46,0.04,1180,,39217,0.203970,39217.204,39217.20397,,0.012210648,0.023217593,33.43,38.43,0.12
5/15/2007,5:09:08,46.5,0.04,1181,,39217,0.214676,39217.215,39217.21468,,0.010706019,0.033923611,48.85,53.85,0.16
,,,,,,,,,39217.21467,,,,,0.00,0
5/22/2007,11:16:02,46.57,0.03,1183,,39224,0.469468,39224.469,39224.46947,1,0,0,0.00,5.00,0.03
5/22/2007,11:18:55,46.61,0.04,1184,,39224,0.471470,39224.471,39224.47147,,0.002002315,0.002002315,2.88,7.88,0.07
5/22/2007,11:29:05,46.65,0.04,1185,,39224,0.478530,39224.479,39224.47853,,0.007060185,0.0090625,13.05,18.05,0.11
5/22/2007,12:00:41,46.69,0.04,1186,,39224,0.500475,39224.500,39224.50047,,0.021944444,0.031006944,44.65,49.65,0.15
,,,,,,,,,39224.50046,,,,,0.00,0
5/22/2007,15:07:03,46.81,0.12,1189,,39224,0.629896,39224.630,39224.6299,1,0,0,0.00,5.00,0.12
5/22/2007,15:25:16,46.85,0.04,1190,,39224,0.642546,39224.643,39224.64255,,0.012650463,0.012650463,18.22,23.22,0.16
5/22/2007,15:45:12,46.89,0.04,1191,,39224,0.656389,39224.656,39224.65639,,0.013842593,0.026493056,38.15,43.15,0.2
,,,,,,,,,39224.65638,,,,,0.00,0
5/23/2007,14:02:25,46.93,0.04,1192,,39225,0.585012,39225.585,39225.58501,1,0,0,0.00,5.00,0.04
5/23/2007,14:09:01,46.97,0.04,1193,,39225,0.589595,39225.590,39225.58959,,0.004583333,0.004583333,6.60,11.60,0.08
5/23/2007,14:18:44,47.01,0.04,1194,,39225,0.596343,39225.596,39225.59634,,0.006747685,0.011331019,16.32,21.32,0.12
5/23/2007,15:12:47,47.05,0.04,1195,,39225,0.633877,39225.634,39225.63388,,0.037534722,0.048865741,70.37,75.37,0.16
5/23/2007,15:29:21,47.09,0.04,1196,,39225,0.645382,39225.645,39225.64538,,0.01150463,0.06037037,86.93,91.93,0.2
5/23/2007,15:59:15,47.13,0.04,1197,,39225,0.666146,39225.666,39225.66615,,0.020763889,0.081134259,116.83,121.83,0.24
5/23/2007,16:47:39,47.17,0.04,1198,,39225,0.699757,39225.700,39225.69976,,0.033611111,0.11474537,165.23,170.23,0.28
5/23/2007,17:11:12,47.2,0.03,1199,,39225,0.716111,39225.716,39225.71611,,0.016354167,0.131099537,188.78,193.78,0.31
5/23/2007,17:30:51,47.24,0.04,1200,,39225,0.729757,39225.730,39225.72976,,0.013645833,0.14474537,208.43,213.43,0.35
5/23/2007,17:53:39,47.28,0.04,1201,,39225,0.745590,39225.746,39225.74559,,0.015833333,0.160578704,231.23,236.23,0.39
5/23/2007,18:13:10,72.52,0.08,1842,,39225,0.759144,39225.759,39225.75914,,0.013553241,0.174131944,250.75,255.75,0.47
5/23/2007,18:48:28,47.4,0.04,1204,,39225,0.783657,39225.784,39225.78366,,0.024513889,0.198645833,286.05,291.05,0.51
5/23/2007,19:42:04,47.44,0.04,1205,,39225,0.820880,39225.821,39225.82088,,0.037222222,0.235868056,339.65,344.65,0.55
,,,,,,,,,39225.82087,,,,,0.00,0
5/29/2007,15:15:13,47.64,0.08,1210,,39231,0.635567,39231.636,39231.63557,1,0,0,0.00,5.00,0.08
5/29/2007,15:20:27,47.68,0.04,1211,,39231,0.639201,39231.639,39231.6392,,0.003634259,0.003634259,5.23,10.23,0.12
5/29/2007,15:40:14,47.72,0.04,1212,,39231,0.652940,39231.653,39231.65294,,0.013738426,0.017372685,25.02,30.02,0.16
5/29/2007,16:26:13,47.76,0.04,1213,,39231,0.684873,39231.685,39231.68487,,0.03193287,0.049305556,71.00,76.00,0.2
,,,,,,,,,39231.68486,,,,,0.00,0
6/12/2007,15:12:02,47.8,0.04,1214,,39245,0.633356,39245.633,39245.63336,1,0,0,0.00,5.00,0.04
6/12/2007,15:14:40,47.83,0.03,1215,,39245,0.635185,39245.635,39245.63519,,0.001828704,0.001828704,2.63,7.63,0.07
6/12/2007,15:17:01,47.87,0.04,1216,,39245,0.636817,39245.637,39245.63682,,0.001631944,0.003460648,4.98,9.98,0.11
6/12/2007,15:20:47,47.91,0.04,1217,,39245,0.639433,39245.639,39245.63943,,0.002615741,0.006076389,8.75,13.75,0.15
6/12/2007,15:48:31,47.95,0.04,1218,,39245,0.658692,39245.659,39245.65869,,0.019259259,0.025335648,36.48,41.48,0.19
6/12/2007,16:56:32,47.99,0.04,1219,,39245,0.705926,39245.706,39245.70593,,0.047233796,0.072569444,104.50,109.50,0.23
6/12/2007,17:26:59,48.03,0.04,1220,,39245,0.727072,39245.727,39245.72707,,0.021145833,0.093715278,134.95,139.95,0.27
,,,,,,,,,39245.72706,,,,,0.00,0
6/12/2007,20:14:59,48.07,0.04,1221,,39245,0.843738,39245.844,39245.84374,1,0,0,0.00,5.00,0.04
6/12/2007,21:03:10,48.11,0.04,1222,,39245,0.877199,39245.877,39245.8772,,0.033460648,0.033460648,48.18,53.18,0.08
6/12/2007,21:23:17,48.15,0.04,1223,,39245,0.891169,39245.891,39245.89117,,0.013969907,0.047430556,68.30,73.30,0.12
,,,,,,,,,39245.89116,,,,,0.00,0
7/27/2007,16:06:44,48.43,0.04,1230,,39290,0.671343,39290.671,39290.67134,1,0,0,0.00,5.00,0.04
7/27/2007,16:07:59,48.46,0.03,1231,,39290,0.672211,39290.672,39290.67221,,0.000868056,0.000868056,1.25,6.25,0.07
7/27/2007,16:09:47,48.54,0.08,1233,,39290,0.673461,39290.673,39290.67346,,0.00125,0.002118056,3.05,8.05,0.15
7/27/2007,16:10:17,48.58,0.04,1234,,39290,0.673808,39290.674,39290.67381,,0.000347222,0.002465278,3.55,8.55,0.19
7/27/2007,16:10:47,48.62,0.04,1235,,39290,0.674155,39290.674,39290.67416,,0.000347222,0.0028125,4.05,9.05,0.23
7/27/2007,16:11:17,48.66,0.04,1236,,39290,0.674502,39290.675,39290.6745,,0.000347222,0.003159722,4.55,9.55,0.27
7/27/2007,16:14:21,48.7,0.04,1237,,39290,0.676632,39290.677,39290.67663,,0.00212963,0.005289352,7.62,12.62,0.31
7/27/2007,16:17:33,48.74,0.04,1238,,39290,0.678854,39290.679,39290.67885,,0.002222222,0.007511574,10.82,15.82,0.35
7/27/2007,16:20:42,48.78,0.04,1239,,39290,0.681042,39290.681,39290.68104,,0.0021875,0.009699074,13.97,18.97,0.39
7/27/2007,16:24:47,48.82,0.04,1240,,39290,0.683877,39290.684,39290.68388,,0.002835648,0.012534722,18.05,23.05,0.43
7/27/2007,16:32:23,48.86,0.04,1241,,39290,0.689155,39290.689,39290.68916,,0.005277778,0.0178125,25.65,30.65,0.47
7/27/2007,16:38:27,48.9,0.04,1242,,39290,0.693368,39290.693,39290.69337,,0.004212963,0.022025463,31.72,36.72,0.51
7/27/2007,16:43:52,48.94,0.04,1243,,39290,0.697130,39290.697,39290.69713,,0.003761574,0.025787037,37.13,42.13,0.55
7/27/2007,16:48:06,48.98,0.04,1244,,39290,0.700069,39290.700,39290.70007,,0.002939815,0.028726852,41.37,46.37,0.59
7/27/2007,16:58:13,49.02,0.04,1245,,39290,0.707095,39290.707,39290.70709,,0.007025463,0.035752315,51.48,56.48,0.63
7/27/2007,17:28:46,49.06,0.04,1246,,39290,0.728310,39290.728,39290.72831,,0.021215278,0.056967593,82.03,87.03,0.67
7/27/2007,17:30:07,49.09,0.03,1247,,39290,0.729248,39290.729,39290.72925,,0.0009375,0.057905093,83.38,88.38,0.7
7/27/2007,17:32:32,49.13,0.04,1248,,39290,0.730926,39290.731,39290.73093,,0.001678241,0.059583333,85.80,90.80,0.74
7/27/2007,17:36:01,49.17,0.04,1249,,39290,0.733345,39290.733,39290.73334,,0.002418981,0.062002315,89.28,94.28,0.78
7/27/2007,17:40:16,49.21,0.04,1250,,39290,0.736296,39290.736,39290.7363,,0.002951389,0.064953704,93.53,98.53,0.82
7/27/2007,17:47:12,49.25,0.04,1251,,39290,0.741111,39290.741,39290.74111,,0.004814815,0.069768519,100.47,105.47,0.86
7/27/2007,19:33:16,49.33,0.08,1253,,39290,0.814769,39290.815,39290.81477,,0.073657407,0.143425926,206.53,211.53,0.94
7/27/2007,20:50:26,49.37,0.04,1254,,39290,0.868356,39290.868,39290.86836,,0.053587963,0.197013889,283.70,288.70,0.98
7/27/2007,21:35:51,49.41,0.04,1255,,39290,0.899896,39290.900,39290.8999,,0.031539352,0.228553241,329.12,334.12,1.02
,,,,,,,,,39290.89989,,,,,0.00,0
8/6/2007,0:25:15,49.72,0.03,1263,,39300,0.017535,39300.018,39300.01753,1,0,0,0.00,5.00,0.03
8/6/2007,0:27:47,49.76,0.04,1264,,39300,0.019294,39300.019,39300.01929,,0.001759259,0.001759259,2.53,7.53,0.07
8/6/2007,0:31:43,49.8,0.04,1265,,39300,0.022025,39300.022,39300.02203,,0.002731481,0.004490741,6.47,11.47,0.11
,,,,,,,,,39300.02202,,,,,0.00,0
8/6/2007,16:03:42,49.84,0.04,1266,,39300,0.669236,39300.669,39300.66924,1,0,0,0.00,5.00,0.04
8/6/2007,16:07:15,49.88,0.04,1267,,39300,0.671701,39300.672,39300.6717,,0.002465278,0.002465278,3.55,8.55,0.08
8/6/2007,16:09:53,49.92,0.04,1268,,39300,0.673530,39300.674,39300.67353,,0.001828704,0.004293981,6.18,11.18,0.12
8/6/2007,16:12:07,49.96,0.04,1269,,39300,0.675081,39300.675,39300.67508,,0.001550926,0.005844907,8.42,13.42,0.16
,,,,,,,,,39300.67507,,,,,0.00,0
8/14/2007,18:21:18,50.12,0.08,1273,,39308,0.764792,39308.765,39308.76479,1,0,0,0.00,5.00,0.08
8/14/2007,18:22:20,50.16,0.04,1274,,39308,0.765509,39308.766,39308.76551,,0.000717593,0.000717593,1.03,6.03,0.12
8/14/2007,18:23:44,50.2,0.04,1275,,39308,0.766481,39308.766,39308.76648,,0.000972222,0.001689815,2.43,7.43,0.16
8/14/2007,18:28:06,50.24,0.04,1276,,39308,0.769514,39308.770,39308.76951,,0.003032407,0.004722222,6.80,11.80,0.2
,,,,,,,,,39308.7695,,,,,0.00,0
8/17/2007,12:54:46,50.35,0.04,1279,,39311,0.538032,39311.538,39311.53803,1,0,0,0.00,5.00,0.04
8/17/2007,12:55:05,50.43,0.08,1281,,39311,0.538252,39311.538,39311.53825,,0.000219907,0.000219907,0.32,5.32,0.12
8/17/2007,13:46:20,50.51,0.08,1283,,39311,0.573843,39311.574,39311.57384,,0.035590278,0.035810185,51.57,56.57,0.2
,,,,,,,,,39311.57383,,,,,0.00,0
9/2/2007,19:22:23,51.22,0.08,1301,,39327,0.807211,39327.807,39327.80721,1,0,0,0.00,5.00,0.08
9/2/2007,19:50:46,51.26,0.04,1302,,39327,0.826921,39327.827,39327.82692,,0.019710648,0.019710648,28.38,33.38,0.12
9/2/2007,20:37:45,51.3,0.04,1303,,39327,0.859549,39327.860,39327.85955,,0.032627315,0.052337963,75.37,80.37,0.16
,,,,,,,,,39327.85954,,,,,0.00,0
9/5/2007,19:02:11,51.38,0.04,1305,,39330,0.793183,39330.793,39330.79318,1,0,0,0.00,5.00,0.04
9/5/2007,19:34:36,51.42,0.04,1306,,39330,0.815694,39330.816,39330.81569,,0.022511574,0.022511574,32.42,37.42,0.08
9/5/2007,20:08:43,51.46,0.04,1307,,39330,0.839387,39330.839,39330.83939,,0.02369213,0.046203704,66.53,71.53,0.12
,,,,,,,,,39330.83938,,,,,0.00,0
9/17/2007,9:57:09,51.57,0.03,1310,,39342,0.414688,39342.415,39342.41469,1,0,0,0.00,5.00,0.03
9/17/2007,10:00:22,51.61,0.04,1311,,39342,0.416921,39342.417,39342.41692,,0.002233796,0.002233796,3.22,8.22,0.07
9/17/2007,10:21:43,51.65,0.04,1312,,39342,0.431748,39342.432,39342.43175,,0.014826389,0.017060185,24.57,29.57,0.11
,,,,,,,,,39342.43174,,,,,0.00,0
4/17/2008,10:20:19,54.29,0.04,1379,,39555,0.430775,39555.431,39555.43078,1,0,0,0.00,5.00,0.04
4/17/2008,10:33:40,54.33,0.04,1380,,39555,0.440046,39555.440,39555.44005,,0.009270833,0.009270833,13.35,18.35,0.08
4/17/2008,10:51:45,54.37,0.04,1381,,39555,0.452604,39555.453,39555.4526,,0.01255787,0.021828704,31.43,36.43,0.12
4/17/2008,11:09:04,54.41,0.04,1382,,39555,0.464630,39555.465,39555.46463,,0.012025463,0.033854167,48.75,53.75,0.16
4/17/2008,11:34:47,54.45,0.04,1383,,39555,0.482488,39555.482,39555.48249,,0.017858796,0.051712963,74.47,79.47,0.2
,,,,,,,,,39555.48248,,,,,0.00,0
5/1/2008,10:25:25,54.49,0.04,1384,,39569,0.434317,39569.434,39569.43432,1,0,0,0.00,5.00,0.04
5/1/2008,10:57:38,54.53,0.04,1385,,39569,0.456690,39569.457,39569.45669,,0.022372685,0.022372685,32.22,37.22,0.08
5/1/2008,11:25:32,54.57,0.04,1386,,39569,0.476065,39569.476,39569.47606,,0.019375,0.041747685,60.12,65.12,0.12
5/1/2008,11:35:27,54.61,0.04,1387,,39569,0.482951,39569.483,39569.48295,,0.006886574,0.048634259,70.03,75.03,0.16
,,,,,,,,,39569.48294,,,,,0.00,0
5/7/2008,5:31:24,54.69,0.04,1389,,39575,0.230139,39575.230,39575.23014,1,0,0,0.00,5.00,0.04
5/7/2008,5:33:16,54.72,0.03,1390,,39575,0.231435,39575.231,39575.23144,,0.001296296,0.001296296,1.87,6.87,0.07
5/7/2008,5:35:07,54.76,0.04,1391,,39575,0.232720,39575.233,39575.23272,,0.001284722,0.002581019,3.72,8.72,0.11
5/7/2008,5:36:27,54.8,0.04,1392,,39575,0.233646,39575.234,39575.23365,,0.000925926,0.003506944,5.05,10.05,0.15
5/7/2008,5:37:52,54.84,0.04,1393,,39575,0.234630,39575.235,39575.23463,,0.000983796,0.004490741,6.47,11.47,0.19
5/7/2008,5:39:22,54.88,0.04,1394,,39575,0.235671,39575.236,39575.23567,,0.001041667,0.005532407,7.97,12.97,0.23
5/7/2008,5:41:03,54.92,0.04,1395,,39575,0.236840,39575.237,39575.23684,,0.001168981,0.006701389,9.65,14.65,0.27
5/7/2008,5:43:46,54.96,0.04,1396,,39575,0.238727,39575.239,39575.23873,,0.001886574,0.008587963,12.37,17.37,0.31
5/7/2008,5:46:06,55,0.04,1397,,39575,0.240347,39575.240,39575.24035,,0.00162037,0.010208333,14.70,19.70,0.35
5/7/2008,5:48:23,55.04,0.04,1398,,39575,0.241933,39575.242,39575.24193,,0.001585648,0.011793981,16.98,21.98,0.39
5/7/2008,5:50:10,55.08,0.04,1399,,39575,0.243171,39575.243,39575.24317,,0.001238426,0.013032407,18.77,23.77,0.43
5/7/2008,5:53:47,55.12,0.04,1400,,39575,0.245683,39575.246,39575.24568,,0.002511574,0.015543981,22.38,27.38,0.47
5/7/2008,6:02:30,55.16,0.04,1401,,39575,0.251736,39575.252,39575.25174,,0.006053241,0.021597222,31.10,36.10,0.51
5/7/2008,6:40:45,55.2,0.04,1402,,39575,0.278299,39575.278,39575.2783,,0.0265625,0.048159722,69.35,74.35,0.55
5/7/2008,6:51:38,55.24,0.04,1403,,39575,0.285856,39575.286,39575.28586,,0.00755787,0.055717593,80.23,85.23,0.59
5/7/2008,7:02:28,55.28,0.04,1404,,39575,0.293380,39575.293,39575.29338,,0.007523148,0.063240741,91.07,96.07,0.63
5/7/2008,7:22:17,55.31,0.03,1405,,39575,0.307141,39575.307,39575.30714,,0.013761574,0.077002315,110.88,115.88,0.66
5/7/2008,7:35:42,55.35,0.04,1406,,39575,0.316458,39575.316,39575.31646,,0.00931713,0.086319444,124.30,129.30,0.7
5/7/2008,7:57:37,55.39,0.04,1407,,39575,0.331678,39575.332,39575.33168,,0.015219907,0.101539352,146.22,151.22,0.74
5/7/2008,8:33:16,55.43,0.04,1408,,39575,0.356435,39575.356,39575.35644,,0.024756944,0.126296296,181.87,186.87,0.78
5/7/2008,9:01:29,55.47,0.04,1409,,39575,0.376030,39575.376,39575.37603,,0.019594907,0.145891204,210.08,215.08,0.82
5/7/2008,9:29:10,55.51,0.04,1410,,39575,0.395255,39575.395,39575.39525,,0.019224537,0.165115741,237.77,242.77,0.86
5/7/2008,9:54:47,55.55,0.04,1411,,39575,0.413044,39575.413,39575.41304,,0.017789352,0.182905093,263.38,268.38,0.9
,,,,,,,,,39575.41303,,,,,0.00,0
5/10/2008,1:50:42,55.63,0.04,1413,,39578,0.076875,39578.077,39578.07688,1,0,0,0.00,5.00,0.04
5/10/2008,1:54:58,55.67,0.04,1414,,39578,0.079838,39578.080,39578.07984,,0.002962963,0.002962963,4.27,9.27,0.08
5/10/2008,1:57:04,55.71,0.04,1415,,39578,0.081296,39578.081,39578.0813,,0.001458333,0.004421296,6.37,11.37,0.12
5/10/2008,2:00:37,55.75,0.04,1416,,39578,0.083762,39578.084,39578.08376,,0.002465278,0.006886574,9.92,14.92,0.16
5/10/2008,2:07:48,55.79,0.04,1417,,39578,0.088750,39578.089,39578.08875,,0.004988426,0.011875,17.10,22.10,0.2
5/10/2008,2:18:49,55.83,0.04,1418,,39578,0.096400,39578.096,39578.0964,,0.007650463,0.019525463,28.12,33.12,0.24
5/10/2008,2:30:27,55.87,0.04,1419,,39578,0.104479,39578.104,39578.10448,,0.008078704,0.027604167,39.75,44.75,0.28
5/10/2008,2:39:53,55.91,0.04,1420,,39578,0.111030,39578.111,39578.11103,,0.006550926,0.034155093,49.18,54.18,0.32
,,,,,,,,,39578.11102,,,,,0.00,0
5/12/2008,19:07:25,55.98,0.07,1422,,39580,0.796817,39580.797,39580.79682,1,0,0,0.00,5.00,0.07
5/12/2008,19:29:41,56.02,0.04,1423,,39580,0.812280,39580.812,39580.81228,,0.015462963,0.015462963,22.27,27.27,0.11
5/12/2008,19:40:44,56.06,0.04,1424,,39580,0.819954,39580.820,39580.81995,,0.007673611,0.023136574,33.32,38.32,0.15
5/12/2008,20:11:43,56.1,0.04,1425,,39580,0.841470,39580.841,39580.84147,,0.021516204,0.044652778,64.30,69.30,0.19
,,,,,,,,,39580.84146,,,,,0.00,0
5/15/2008,0:03:14,56.5,0.04,1435,,39583,0.002245,39583.002,39583.00225,1,0,0,0.00,5.00,0.04
5/15/2008,0:48:10,56.54,0.04,1436,,39583,0.033449,39583.033,39583.03345,,0.031203704,0.031203704,44.93,49.93,0.08
5/15/2008,1:32:39,56.57,0.03,1437,,39583,0.064340,39583.064,39583.06434,,0.030891204,0.062094907,89.42,94.42,0.11
5/15/2008,2:11:44,56.61,0.04,1438,,39583,0.091481,39583.091,39583.09148,,0.027141204,0.089236111,128.50,133.50,0.15
5/15/2008,2:16:49,56.65,0.04,1439,,39583,0.095012,39583.095,39583.09501,,0.003530093,0.092766204,133.58,138.58,0.19
5/15/2008,2:31:23,56.69,0.04,1440,,39583,0.105127,39583.105,39583.10513,,0.010115741,0.102881944,148.15,153.15,0.23
5/15/2008,2:54:05,56.73,0.04,1441,,39583,0.120891,39583.121,39583.12089,,0.015763889,0.118645833,170.85,175.85,0.27
,,,,,,,,,39583.12088,,,,,0.00,0
6/11/2008,9:09:33,57.28,0.19,1455,,39610,0.381632,39610.382,39610.38163,1,0,0,0.00,5.00,0.19
6/11/2008,9:10:05,58.15,0.87,1477,,39610,0.382002,39610.382,39610.382,,0.00037037,0.00037037,0.53,5.53,1.06
,,,,,,,,,39610.38199,,,,,0.00,0
8/15/2008,3:28:29,58.46,0.03,1485,,39675,0.144780,39675.145,39675.14478,1,0,0,0.00,5.00,0.03
8/15/2008,3:31:04,58.5,0.04,1486,,39675,0.146574,39675.147,39675.14657,,0.001793981,0.001793981,2.58,7.58,0.07
8/15/2008,3:32:55,58.54,0.04,1487,,39675,0.147859,39675.148,39675.14786,,0.001284722,0.003078704,4.43,9.43,0.11
8/15/2008,3:34:07,58.58,0.04,1488,,39675,0.148692,39675.149,39675.14869,,0.000833333,0.003912037,5.63,10.63,0.15
8/15/2008,3:35:52,58.62,0.04,1489,,39675,0.149907,39675.150,39675.14991,,0.001215278,0.005127315,7.38,12.38,0.19
8/15/2008,3:47:23,58.66,0.04,1490,,39675,0.157905,39675.158,39675.15791,,0.007997685,0.013125,18.90,23.90,0.23
8/15/2008,4:28:20,58.7,0.04,1491,,39675,0.186343,39675.186,39675.18634,,0.0284375,0.0415625,59.85,64.85,0.27
8/15/2008,4:45:50,58.74,0.04,1492,,39675,0.198495,39675.198,39675.1985,,0.012152778,0.053715278,77.35,82.35,0.31
8/15/2008,5:01:24,58.78,0.04,1493,,39675,0.209306,39675.209,39675.20931,,0.010810185,0.064525463,92.92,97.92,0.35
8/15/2008,5:35:12,58.82,0.04,1494,,39675,0.232778,39675.233,39675.23278,,0.023472222,0.087997685,126.72,131.72,0.39
,,,,,,,,,39675.23277,,,,,0.00,0
8/15/2008,11:09:40,58.9,0.04,1496,,39675,0.465046,39675.465,39675.46505,1,0,0,0.00,5.00,0.04
8/15/2008,11:29:22,58.94,0.04,1497,,39675,0.478727,39675.479,39675.47873,,0.013680556,0.013680556,19.70,24.70,0.08
8/15/2008,11:48:47,58.98,0.04,1498,,39675,0.492211,39675.492,39675.49221,,0.013483796,0.027164352,39.12,44.12,0.12
8/15/2008,12:06:53,59.02,0.04,1499,,39675,0.504780,39675.505,39675.50478,,0.012569444,0.039733796,57.22,62.22,0.16
8/15/2008,12:57:19,59.06,0.04,1500,,39675,0.539803,39675.540,39675.5398,,0.035023148,0.074756944,107.65,112.65,0.2
8/15/2008,13:07:58,59.09,0.03,1501,,39675,0.547199,39675.547,39675.5472,,0.007395833,0.082152778,118.30,123.30,0.23
8/15/2008,13:24:39,59.13,0.04,1502,,39675,0.558785,39675.559,39675.55878,,0.011585648,0.093738426,134.98,139.98,0.27
8/15/2008,14:11:21,59.17,0.04,1503,,39675,0.591215,39675.591,39675.59122,,0.032430556,0.126168981,181.68,186.68,0.31
8/15/2008,14:22:39,59.21,0.04,1504,,39675,0.599063,39675.599,39675.59906,,0.007847222,0.134016204,192.98,197.98,0.35
8/15/2008,15:04:01,59.25,0.04,1505,,39675,0.627789,39675.628,39675.62779,,0.028726852,0.162743056,234.35,239.35,0.39
8/15/2008,16:00:01,59.29,0.04,1506,,39675,0.666678,39675.667,39675.66668,,0.038888889,0.201631944,290.35,295.35,0.43
8/15/2008,16:22:55,59.33,0.04,1507,,39675,0.682581,39675.683,39675.68258,,0.015902778,0.217534722,313.25,318.25,0.47
,,,,,,,,,39675.68257,,,,,0.00,0
8/16/2008,7:03:05,59.45,0.04,1510,,39676,0.293808,39676.294,39676.29381,1,0,0,0.00,5.00,0.04
8/16/2008,7:29:12,59.49,0.04,1511,,39676,0.311944,39676.312,39676.31194,,0.018136574,0.018136574,26.12,31.12,0.08
8/16/2008,7:32:48,59.53,0.04,1512,,39676,0.314444,39676.314,39676.31444,,0.0025,0.020636574,29.72,34.72,0.12
8/16/2008,7:42:59,59.57,0.04,1513,,39676,0.321516,39676.322,39676.32152,,0.007071759,0.027708333,39.90,44.90,0.16
8/16/2008,8:09:48,59.61,0.04,1514,,39676,0.340139,39676.340,39676.34014,,0.018622685,0.046331019,66.72,71.72,0.2
8/16/2008,9:15:51,59.65,0.04,1515,,39676,0.386007,39676.386,39676.38601,,0.045868056,0.092199074,132.77,137.77,0.24
8/16/2008,9:44:26,59.69,0.04,1516,,39676,0.405856,39676.406,39676.40586,,0.019849537,0.112048611,161.35,166.35,0.28
8/16/2008,10:01:12,59.72,0.03,1517,,39676,0.417500,39676.418,39676.4175,,0.011643519,0.12369213,178.12,183.12,0.31
8/16/2008,10:04:56,59.76,0.04,1518,,39676,0.420093,39676.420,39676.42009,,0.002592593,0.126284722,181.85,186.85,0.35
8/16/2008,10:09:59,59.8,0.04,1519,,39676,0.423600,39676.424,39676.4236,,0.003506944,0.129791667,186.90,191.90,0.39
8/16/2008,10:17:09,59.84,0.04,1520,,39676,0.428576,39676.429,39676.42858,,0.004976852,0.134768519,194.07,199.07,0.43
8/16/2008,10:24:54,59.88,0.04,1521,,39676,0.433958,39676.434,39676.43396,,0.005381944,0.140150463,201.82,206.82,0.47
8/16/2008,10:54:27,59.96,0.08,1523,,39676,0.454479,39676.454,39676.45448,,0.020520833,0.160671296,231.37,236.37,0.55
8/16/2008,11:00:20,60,0.04,1524,,39676,0.458565,39676.459,39676.45856,,0.004085648,0.164756944,237.25,242.25,0.59
8/16/2008,11:15:01,60.04,0.04,1525,,39676,0.468762,39676.469,39676.46876,,0.010196759,0.174953704,251.93,256.93,0.63
